,Proj Pts,Salary,QB,RB,RB,WR,WR,WR,TE,RB/WR/TE,DST
681,135.19437,49900.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
682,136.22692999999998,49800.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
683,135.74362,49800.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
684,136.56717999999998,49700.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Vikings 
685,136.32467999999997,49700.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Panthers 
686,136.42243,49600.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
687,136.41643,49500.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Falcons 
688,134.82268,49500.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jaguars 
689,138.24659666666668,49900.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
690,134.33778666666666,49800.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
691,136.59459666666666,49700.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
692,134.78753666666668,49600.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
693,135.82009666666667,49500.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
694,135.33678666666668,49500.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
695,140.27768,49900.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jets 
696,140.09312,49900.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Cardinals 
697,138.51019,49800.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Dolphins 
698,140.43605499999998,49800.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,WAS Football Team 
699,131.18492999999998,49800.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bears 
700,131.94955499999998,49700.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Patriots 
701,132.50793,49600.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
702,131.99192999999997,49500.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
703,131.57892999999999,49900.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Eagles 
704,132.12543,49800.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,49ers 
705,129.73843,49600.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bears 
706,130.503055,49500.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Patriots 
707,137.15547166666664,49900.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
708,135.34841166666666,49800.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
709,136.38097166666665,49700.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
710,135.89766166666666,49700.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
711,136.72122166666665,49600.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Vikings 
712,136.47872166666664,49600.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Panthers 
713,136.57647166666666,49500.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
714,135.44367999999997,49900.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,49ers 
715,133.05667999999997,49700.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bears 
716,133.821305,49600.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Patriots 
717,134.37967999999998,49500.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
718,135.17809666666665,49900.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
719,134.66209666666666,49800.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
720,130.75328666666664,49700.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
721,133.01009666666664,49600.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
722,131.20303666666666,49500.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
723,130.59663833333332,49700.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bills 
724,130.64313833333333,49600.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Eagles 
725,131.1896383333333,49500.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,49ers 
726,118.68074666666665,49900.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
727,118.16474666666666,49800.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
728,114.25593666666666,49700.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
729,116.51274666666666,49600.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
730,114.70568666666665,49500.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
731,141.6090088888889,49900.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Lions 
732,142.64156888888888,49800.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Packers 
733,142.1582588888889,49800.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Raiders 
734,142.98181888888888,49700.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Vikings 
735,142.73931888888887,49700.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Panthers 
736,142.8370688888889,49600.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Seahawks 
737,142.8310688888889,49500.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Falcons 
738,141.2373188888889,49500.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Jaguars 
739,139.48565222222223,49700.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
740,139.53215222222224,49600.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
741,140.07865222222222,49500.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
742,141.9694438888889,49900.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
743,142.52781888888887,49800.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Ravens 
744,142.01181888888888,49700.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Colts 
745,138.10300888888887,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bengals 
746,140.35981888888887,49500.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Chargers 
747,143.77748555555553,49900.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Colts 
748,139.8686755555555,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bengals 
749,142.1254855555555,49700.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Chargers 
750,140.31842555555554,49600.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Lions 
751,141.35098555555552,49500.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Packers 
752,140.86767555555554,49500.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Raiders 
753,139.16798555555553,49900.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
754,139.21448555555554,49800.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
755,139.76098555555552,49700.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
756,137.37398555555552,49500.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bears 
757,138.6504022222222,49800.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bears 
758,139.41502722222222,49700.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
759,139.9734022222222,49600.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Ravens 
760,139.4574022222222,49500.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Colts 
761,136.68031888888888,49600.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
762,136.7268188888889,49500.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
763,138.91831888888885,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bears 
764,139.68294388888887,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
765,140.24131888888886,49600.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Ravens 
766,139.72531888888886,49500.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Colts 
767,136.4361522222222,49600.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
768,136.4826522222222,49500.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
769,139.9694438888889,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
770,140.52781888888887,49800.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Ravens 
771,140.01181888888888,49700.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Colts 
772,136.10300888888887,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bengals 
773,138.35981888888887,49500.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Chargers 
774,137.69698555555556,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bears 
775,138.46161055555558,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
776,139.01998555555556,49700.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Ravens 
777,138.50398555555557,49600.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Colts 
778,134.59517555555556,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bengals 
779,137.99348555555554,49800.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
780,138.03998555555555,49700.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
781,138.58648555555553,49600.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
782,139.91831888888885,49900.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
783,137.53131888888885,49700.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bears 
784,138.29594388888887,49600.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
785,138.85431888888886,49500.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Ravens 
786,138.91848555555552,49800.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
787,138.96498555555553,49700.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
788,139.5114855555555,49600.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
789,140.90150888888888,49900.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bengals 
790,143.15831888888889,49800.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Chargers 
791,141.3512588888889,49700.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Lions 
792,142.3838188888889,49600.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Packers 
793,141.9005088888889,49600.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Raiders 
794,142.7240688888889,49500.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Vikings 
795,142.4815688888889,49500.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Panthers 
796,139.52586055555554,49900.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
797,140.07236055555552,49800.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
798,137.68536055555552,49600.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bears 
799,138.44998555555554,49500.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Patriots 
800,135.33398555555556,49700.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
801,135.38048555555554,49600.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
802,135.92698555555555,49500.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
803,118.83663555555555,49700.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Bills 
804,118.88313555555555,49600.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,Eagles 
805,119.42963555555555,49500.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Tyler Lockett,49ers 
806,140.11193,49900.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jets 
807,139.92737,49900.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Cardinals 
808,138.34444,49800.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Dolphins 
809,140.27030499999998,49800.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,WAS Football Team 
810,137.58326333333332,49900.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
811,138.34788833333334,49800.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
812,138.90626333333333,49700.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
813,138.39026333333334,49600.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
814,134.48145333333332,49500.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
815,139.47693,49900.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
816,138.99362000000002,49900.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
817,139.81718,49800.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Vikings 
818,139.57468,49800.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Panthers 
819,139.67243000000002,49700.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Seahawks 
820,139.66643000000002,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Falcons 
821,138.07268000000002,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jaguars 
822,138.65043,49500.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Buccaneers 
823,138.15043,49500.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Browns 
824,141.43809666666667,49900.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Seahawks 
825,141.43209666666667,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Falcons 
826,139.83834666666667,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jaguars 
827,140.41609666666665,49700.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Buccaneers 
828,139.91609666666665,49700.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Browns 
829,138.82134666666667,49600.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jets 
830,138.63678666666667,49600.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Cardinals 
831,137.05385666666666,49500.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Dolphins 
832,138.97972166666665,49500.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,WAS Football Team 
833,138.58859666666663,49900.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
834,138.07259666666664,49800.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
835,134.16378666666662,49700.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
836,136.42059666666663,49600.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
837,134.61353666666665,49500.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Lions 
838,137.69701333333333,49900.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
839,135.88995333333335,49800.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Lions 
840,136.92251333333334,49700.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
841,136.43920333333335,49700.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
842,137.26276333333334,49600.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Vikings 
843,137.02026333333333,49600.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Panthers 
844,137.11801333333335,49500.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Seahawks 
845,134.77792999999997,49800.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
846,135.542555,49700.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
847,136.10092999999998,49600.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
848,135.58492999999999,49500.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
849,137.96492999999998,49900.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
850,136.15787,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Lions 
851,137.19043,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
